account_id,customer_id,type,currency,balance,status,opened_at,branch_id
A-3697,C-2649,SAVINGS,USD,1137.73,OPEN,07/24/2025 09:26,B-118
A-3698,C-1369,SAVINGS,USD,1229.11,FROZEN,2023-03-15 19:42:51,B-163
A-3699,C-2455,SAVINGS,USD,2725.26,OPEN,08/01/2018 00:11,B-184
A-3700,C-2336,SAVINGS,USD,3511.93,OPEN,2024-11-01 21:13:27,B-99
A-3701,C-1369,CHECKING,USD,3299.99,OPEN,10/31/2018,B-173
A-3702,C-2346,BROKERAGE,USD,3227.26,OPEN,2018-10-17 20:29:05,B-132
A-3703,C-1102,SAVINGS,USD,1617.56,OPEN,2024-03-11T12:20:59,B-132
A-3704,C-2572,CHECKING,USD,1482.79,OPEN,2019-12-07 13:22:28,B-49
A-3705,C-2129,SAVINGS,USD,1332.47,OPEN,12/28/2018,B-189
A-3706,C-2395,SAVINGS,USD,1727.94,OPEN,2019-01-13T00:15:39,B-60
A-3707,C-1760,CREDIT,USD,1780.4,OPEN,05/28/2025 20:01,B-178
A-3708,C-2774,CHECKING,USD,2095.54,OPEN,2019-04-06 15:10:49,B-146
A-3709,C-2316,CHECKING,USD,1329.08,OPEN,2023-10-20,B-61
A-3710,C-1531,CHECKING,USD,4620.43,OPEN,07/30/2023,B-121
A-3711,C-1308,CHECKING,USD,4264.74,OPEN,2024-07-25 02:52:26,B-118
A-3712,C-2308,SAVINGS,USD,1752.94,CLOSED,03/10/2019,B-168
A-3713,C-1298,BROKERAGE,USD,2351.66,OPEN,05/23/2018,B-96
A-3714,C-2404,SAVINGS,USD,1968.65,OPEN,2025-03-17,B-173
A-3715,C-2510,CHECKING,USD,3020.51,CLOSED,06/18/2018,B-14
A-3716,C-2157,CREDIT,USD,,OPEN,2025-04-29T18:10:38,B-109
A-3717,C-1008,CREDIT,USD,1434.46,CLOSED,06/09/2021,B-39
A-3718,C-1896,CHECKING,USD,3186.52,OPEN,2020-10-27 09:25:03,B-26
A-3719,C-1984,SAVINGS,USD,2340.67,OPEN,2021-08-23T19:57:19,B-157
A-3720,C-1870,CHECKING,USD,7764.14,OPEN,12/12/2022 03:58,B-93
A-3721,C-1020,BROKERAGE,USD,813.31,OPEN,12/22/2024,B-177
A-3722,C-2429,SAVINGS,USD,3996.64,OPEN,2024-08-01T07:38:30,B-141
A-3723,C-2833,CHECKING,USD,1090.42,OPEN,08/22/2022,B-78
A-3724,C-1564,CHECKING,USD,2114.63,CLOSED,05/24/2018 04:33,B-108
A-3725,C-2083,SAVINGS,USD,840.86,CLOSED,01/19/2021,B-199
A-3726,C-2982,SAVINGS,USD,1131.89,OPEN,2018-02-27 13:53:17,B-28
A-3727,C-2923,SAVINGS,USD,1248.1,OPEN,02/25/2022 14:54,B-110
A-3728,C-2732,CHECKING,USD,579.65,OPEN,2022-11-13 16:38:31,B-64
A-3729,C-1333,SAVINGS,USD,4724.41,OPEN,2023-12-28,B-158
A-3730,C-2591,CREDIT,USD,1635.39,OPEN,05/02/2019,B-111
A-3731,C-2388,CHECKING,USD,303.35,OPEN,2019-01-03T08:54:54,B-139
A-3732,C-1794,CHECKING,USD,1776.56,OPEN,2019-12-14,B-34
A-3733,C-2999,CHECKING,USD,1215.15,OPEN,2020-01-04T04:05:48,B-167
A-3734,C-2346,CHECKING,USD,1898.3,OPEN,2018-10-26 19:53:13,B-167
A-3735,C-1658,CHECKING,USD,4637.62,OPEN,2021-11-30 11:29:50,B-18
A-3736,C-2215,SAVINGS,USD,695.67,OPEN,2021-03-09T04:10:14,B-16
A-3737,C-1161,CREDIT,USD,3465.79,OPEN,2022-09-18 20:45:48,B-73
A-3738,C-1020,CHECKING,USD,2437.55,OPEN,2023-02-11T00:59:51,B-113
A-3739,C-1007,SAVINGS,USD,1170.6,OPEN,2023-04-01 14:19:08,B-108
A-3740,C-1539,CREDIT,USD,2501.83,OPEN,2023-09-23T19:03:57,B-193
A-3741,C-2534,SAVINGS,USD,1097.71,OPEN,2019-03-31 01:50:22,B-64
A-3742,C-1371,CREDIT,USD,2160.84,FROZEN,2023-12-28,B-31
A-3743,C-1149,BROKERAGE,USD,2774.92,OPEN,2024-11-16 15:06:36,B-14
A-3744,C-1138,CHECKING,USD,639.22,CLOSED,2022-08-04,B-15
A-3745,C-1858,SAVINGS,USD,1100.54,OPEN,02/12/2019 13:51,B-40
A-3746,C-2887,CHECKING,USD,2514.07,OPEN,10/12/2018,B-38
A-3747,C-2585,CHECKING,USD,2036.5,OPEN,08/13/2021,B-154
A-3748,C-1985,CHECKING,USD,5074.06,OPEN,2020-05-13,B-75
A-3749,C-1490,SAVINGS,USD,1335.68,OPEN,05/12/2023,B-108
A-3750,C-2839,CHECKING,USD,396.19,OPEN,2021-03-06,B-77
A-3751,C-1562,CREDIT,USD,2487.16,OPEN,2020-11-03 20:29:25,B-139
A-3752,C-2553,SAVINGS,USD,1502.04,OPEN,2023-06-08T18:24:12,B-160
A-3753,C-2261,SAVINGS,USD,770.28,OPEN,2020-02-15,B-174
A-3754,C-2264,CHECKING,USD,678.84,OPEN,2024-12-31,B-98
A-3755,C-1150,CHECKING,USD,10679.26,OPEN,2021-01-11T03:00:35,B-167
A-3756,C-1398,CREDIT,USD,3835.51,CLOSED,2021-09-05,B-113
A-3757,C-2088,CREDIT,USD,3885.97,OPEN,2018-02-17,B-76
A-3758,C-1293,CHECKING,USD,3512.65,OPEN,04/15/2018 11:25,B-146
A-3759,C-1760,CREDIT,USD,2584.32,OPEN,05/01/2019 09:38,B-51
A-3760,C-1345,SAVINGS,USD,651.23,OPEN,2021-01-03,B-2
A-3761,C-2593,CHECKING,USD,3403.05,CLOSED,09/10/2024,B-44
A-3762,C-2344,CREDIT,USD,2318.08,OPEN,2024-05-26 23:33:38,B-139
A-3763,C-2933,CHECKING,USD,3177.42,OPEN,04/12/2021 21:17,B-187
A-3764,C-1604,CHECKING,USD,3530.78,OPEN,05/26/2024 12:41,B-106
A-3765,C-1532,CHECKING,USD,7546.51,OPEN,2025-01-30 18:38:59,B-78
A-3766,C-2571,SAVINGS,USD,2551.94,OPEN,05/27/2022 10:22,B-33
A-3767,C-2376,CHECKING,USD,4189.54,OPEN,2023-06-22 23:40:23,B-150
A-3768,C-2235,CREDIT,USD,5149.07,CLOSED,2023-12-23 17:17:26,B-17
A-3769,C-1905,SAVINGS,USD,3613.83,OPEN,06/21/2024,B-104
A-3770,C-1382,BROKERAGE,USD,1268.03,OPEN,2021-10-09,B-4
A-3771,C-2197,CREDIT,USD,4240.48,OPEN,2022-12-18 19:07:35,B-177
A-3772,C-2382,SAVINGS,USD,1344.24,FROZEN,2018-11-23T07:25:54,B-29
A-3773,C-2942,SAVINGS,USD,1088.58,OPEN,04/13/2022 16:43,B-97
A-3774,C-2538,CHECKING,USD,674.64,OPEN,08/21/2023 23:15,B-198
A-3775,C-2561,SAVINGS,USD,783.67,OPEN,2021-03-08T12:44:49,B-25
A-3776,C-2220,CHECKING,USD,2433.64,OPEN,02/04/2023,B-159
A-3777,C-2759,SAVINGS,USD,1998.17,OPEN,2021-11-08T21:08:19,B-125
A-3778,C-1131,CHECKING,USD,1968.71,OPEN,06/19/2018,B-19
A-3779,C-2645,SAVINGS,USD,1386.2,CLOSED,2023-05-01T04:27:02,B-195
A-3780,C-2285,CREDIT,USD,825.82,OPEN,2021-04-23T09:08:19,B-147
A-3781,C-1760,CHECKING,USD,3003.57,OPEN,04/04/2018 21:40,B-6
A-3782,C-2059,BROKERAGE,USD,2081.79,OPEN,2019-01-20,B-182
A-3783,C-1307,SAVINGS,USD,2103.69,OPEN,05/23/2019 04:17,B-114
A-3784,C-1046,SAVINGS,USD,897.72,OPEN,08/06/2023 10:56,B-26
A-3785,C-1280,CHECKING,USD,1772.06,OPEN,12/28/2022,B-86
A-3786,C-2014,CHECKING,USD,1502.06,OPEN,2025-05-28,B-77
A-3787,C-1700,SAVINGS,USD,1101.0,OPEN,2025-03-03 11:45:53,B-187
A-3788,C-1339,CREDIT,USD,1931.86,OPEN,11/18/2023 13:12,B-93
A-3789,C-2052,SAVINGS,USD,726.43,OPEN,2019-08-21,B-132
A-3790,C-2242,CHECKING,USD,2730.09,OPEN,2025-05-24,B-138
A-3791,C-1262,CREDIT,USD,2374.7,OPEN,2021-02-11,B-23
A-3792,C-2178,SAVINGS,USD,1677.98,OPEN,2025-04-07 16:16:44,B-152
A-3793,C-1045,SAVINGS,USD,2187.5,OPEN,2022-12-28 15:46:07,B-170
A-3794,C-1608,CHECKING,USD,1760.59,OPEN,2020-07-15,B-3
A-3795,C-2354,SAVINGS,USD,1097.91,OPEN,2025-04-20,B-179
A-3796,C-2731,SAVINGS,USD,793.68,OPEN,2021-07-07T15:32:49,B-184
A-3797,C-1072,BROKERAGE,USD,999.29,OPEN,07/16/2021 11:44,B-113
A-3798,C-1027,SAVINGS,USD,1887.37,OPEN,05/21/2023 10:27,B-176
A-3799,C-2942,CHECKING,USD,2725.52,OPEN,2020-11-20 10:51:38,B-131
A-3800,C-1463,SAVINGS,USD,3326.14,OPEN,04/06/2023,B-38
A-3801,C-1898,SAVINGS,USD,6522.91,OPEN,02/22/2021 17:32,B-176
A-3802,C-2260,CREDIT,USD,6868.05,FROZEN,2025-04-21 07:09:36,B-92
A-3803,C-2277,BROKERAGE,USD,2765.84,OPEN,10/30/2018 21:34,B-99
A-3804,C-2491,CHECKING,USD,1354.52,OPEN,09/19/2023 11:42,B-39
A-3805,C-1993,BROKERAGE,USD,723.45,OPEN,02/02/2022,B-139
A-3806,C-1838,CREDIT,USD,685.7,OPEN,2020-12-13 00:59:19,B-149
A-3807,C-2918,SAVINGS,USD,8761.27,OPEN,08/22/2021,B-109
A-3808,C-2388,SAVINGS,USD,4248.03,OPEN,2020-01-02T05:22:54,B-174
A-3809,C-1045,CREDIT,USD,1257.7,OPEN,2023-10-11,B-39
A-3810,C-1638,CHECKING,USD,2884.6,OPEN,2022-06-12,B-74
A-3811,C-1162,SAVINGS,USD,1636.37,OPEN,2018-07-13T06:17:49,B-103
A-3812,C-2304,CHECKING,USD,6220.22,OPEN,04/10/2025,B-197
A-3813,C-2751,CHECKING,USD,718.25,OPEN,2018-03-17,B-123
A-3814,C-1035,BROKERAGE,USD,1927.43,OPEN,2021-02-20,B-170
A-3815,C-1327,SAVINGS,USD,1481.54,OPEN,2023-08-21T20:18:20,B-169
A-3816,C-1172,BROKERAGE,USD,1540.55,FROZEN,2019-05-19T21:10:52,B-31
A-3817,C-2783,SAVINGS,USD,2353.01,OPEN,2021-06-29 02:29:05,B-119
A-3818,C-2672,CHECKING,USD,3358.13,OPEN,2024-12-27T14:53:18,B-42
A-3819,C-2144,SAVINGS,USD,1020.61,OPEN,2021-06-24 14:45:32,B-30
A-3820,C-2041,CHECKING,USD,2227.18,OPEN,2024-08-04 23:41:35,B-12
A-3821,C-2627,CHECKING,USD,2657.07,CLOSED,02/15/2018,B-156
A-3822,C-2507,CHECKING,USD,3983.52,OPEN,2021-02-24T06:21:44,B-51
A-3823,C-2200,SAVINGS,USD,1964.77,OPEN,2024-08-30,B-61
A-3824,C-1637,CHECKING,USD,864.24,OPEN,2025-05-23,B-193
A-3825,C-2920,BROKERAGE,USD,1442.89,FROZEN,2018-04-30 09:41:12,B-179
A-3826,C-1305,CHECKING,USD,4154.43,OPEN,06/13/2021 21:24,B-156
A-3827,C-1584,CREDIT,USD,2393.82,OPEN,2023-07-14T15:40:47,B-57
A-3828,C-1792,CREDIT,USD,2613.23,OPEN,2022-05-03T01:11:57,B-47
A-3829,C-2924,CHECKING,USD,1074.91,OPEN,2022-11-26T21:03:32,B-99
A-3830,C-1471,BROKERAGE,USD,982.69,CLOSED,05/02/2020 16:46,B-159
A-3831,C-2828,SAVINGS,USD,581.6,OPEN,12/23/2018 14:31,B-45
A-3832,C-2510,CHECKING,USD,2776.93,OPEN,01/10/2025,B-29
A-3833,C-1314,SAVINGS,USD,820.31,OPEN,2021-03-23 12:44:18,B-84
A-3834,C-2028,CHECKING,USD,689.03,OPEN,2021-04-22,B-153
A-3835,C-1121,CREDIT,USD,7402.91,OPEN,10/23/2020,B-99
A-3836,C-1778,CREDIT,USD,2902.87,OPEN,2022-09-16 17:08:28,B-16
A-3837,C-1321,SAVINGS,USD,711.58,OPEN,2018-09-28,B-16
A-3838,C-2793,CHECKING,USD,2518.45,FROZEN,12/31/2019 13:20,B-76
A-3839,C-2052,CHECKING,USD,3784.22,OPEN,2018-04-24T12:59:22,B-15
A-3840,C-1233,CHECKING,USD,1620.61,OPEN,05/01/2022 20:12,B-57
A-3841,C-2067,CHECKING,USD,837.05,OPEN,2019-04-14,B-70
A-3842,C-2843,SAVINGS,USD,4252.48,OPEN,2025-06-17 15:39:03,B-178
A-3843,C-1515,SAVINGS,USD,1241.09,CLOSED,03/12/2024,B-136
A-3844,C-2395,CHECKING,USD,2018.38,OPEN,2025-05-24T18:37:42,B-140
A-3845,C-2625,SAVINGS,USD,372.19,CLOSED,2024-10-17,B-6
A-3846,C-2515,CREDIT,USD,736.25,OPEN,2020-04-14 07:38:48,B-121
A-3847,C-2135,CHECKING,USD,750.59,OPEN,2023-04-18 04:37:37,B-128
A-3848,C-1995,CREDIT,USD,1871.96,OPEN,2018-06-04 04:21:38,B-68
A-3849,C-1370,SAVINGS,USD,2449.99,OPEN,2021-12-25,B-92
A-3850,C-1648,CHECKING,USD,2855.2,OPEN,2020-11-28 11:57:31,B-45
A-3851,C-2801,SAVINGS,USD,3617.54,CLOSED,2023-07-23,B-85
A-3852,C-1610,SAVINGS,USD,804.89,OPEN,2024-03-31 18:31:03,B-189
A-3853,C-1315,SAVINGS,USD,890.1,OPEN,2020-08-18 18:27:43,B-68
A-3854,C-1807,CHECKING,USD,1153.71,OPEN,04/14/2018,B-98
A-3855,C-1088,SAVINGS,USD,1177.66,OPEN,10/15/2021 06:36,B-132
A-3856,C-2856,CHECKING,USD,3244.08,OPEN,2020-01-01T23:23:32,B-110
A-3857,C-2448,SAVINGS,USD,1518.25,OPEN,09/27/2021,B-131
A-3858,C-1165,BROKERAGE,USD,3237.3,OPEN,07/23/2023,B-166
A-3859,C-1692,SAVINGS,USD,760.98,OPEN,2022-12-15 22:18:26,B-11
A-3860,C-1727,CHECKING,USD,789.59,OPEN,2024-06-25T03:09:49,B-100
A-3861,C-1158,CHECKING,USD,1985.58,OPEN,2021-11-29 15:25:16,B-48
A-3862,C-1512,SAVINGS,USD,1092.8,OPEN,2019-11-25T19:41:51,B-63
A-3863,C-1608,CHECKING,USD,1967.41,OPEN,03/14/2025 04:32,B-35
A-3864,C-1535,CREDIT,USD,1611.72,OPEN,03/11/2018,B-110
A-3865,C-2183,SAVINGS,USD,596.24,OPEN,2020-01-14T14:33:59,B-4
A-3866,C-1388,SAVINGS,USD,2573.32,OPEN,11/16/2021,B-115
A-3867,C-1859,BROKERAGE,USD,2665.02,OPEN,02/09/2020,B-2
A-3868,C-1901,CHECKING,USD,1192.24,OPEN,2018-03-03T17:35:28,B-32
A-3869,C-2854,CHECKING,USD,749.92,OPEN,07/30/2018 01:38,B-51
A-3870,C-2945,CHECKING,USD,2723.45,OPEN,2023-10-20T04:13:43,B-96
A-3871,C-1342,CHECKING,USD,5022.96,OPEN,09/11/2019,B-98
A-3872,C-2473,CHECKING,USD,2420.45,OPEN,09/17/2020,B-22
A-3873,C-2268,CHECKING,USD,1742.91,OPEN,2023-01-19 12:59:22,B-64
A-3874,C-1881,SAVINGS,USD,482.54,OPEN,02/29/2024 06:39,B-193
A-3875,C-1139,SAVINGS,USD,934.66,OPEN,2021-06-29,B-138
A-3876,C-1809,CHECKING,USD,1433.85,OPEN,01/18/2025 05:01,B-127
A-3877,C-1362,BROKERAGE,USD,1201.84,OPEN,2020-03-04 00:05:36,B-76
A-3878,C-2863,BROKERAGE,USD,1569.74,CLOSED,2024-02-29,B-51
A-3879,C-1735,CHECKING,USD,6221.58,OPEN,05/23/2023 00:16,B-107
A-3880,C-1392,CHECKING,USD,2503.94,OPEN,2018-05-08,B-20
A-3881,C-1849,CHECKING,USD,883.02,OPEN,10/04/2020,B-27
A-3882,C-2916,CHECKING,USD,2538.4,OPEN,2020-08-20,B-64
A-3883,C-1092,CHECKING,USD,4294.37,OPEN,2021-10-19,B-24
A-3884,C-2213,CHECKING,USD,613.71,OPEN,10/13/2023 13:42,B-25
A-3885,C-1997,SAVINGS,USD,1649.77,OPEN,2019-10-01T16:46:03,B-96
A-3886,C-1331,SAVINGS,USD,2386.48,OPEN,2022-09-04 20:52:44,B-191
A-3887,C-2090,SAVINGS,USD,1027.15,OPEN,02/27/2025,B-39
A-3888,C-2156,CREDIT,USD,1156.73,OPEN,2023-07-05 14:22:11,B-136
A-3889,C-2286,SAVINGS,USD,2295.18,OPEN,09/29/2020,B-116
A-3890,C-1118,CHECKING,USD,1692.7,OPEN,2018-12-09,B-98
A-3891,C-2575,CHECKING,USD,3570.18,OPEN,2024-10-11,B-72
A-3892,C-1421,CHECKING,USD,1447.43,OPEN,2019-01-13T12:05:30,B-25
A-3893,C-1251,CREDIT,USD,2246.12,CLOSED,08/27/2018 16:54,B-88
A-3894,C-2132,CHECKING,USD,898.73,OPEN,05/10/2019 10:14,B-102
A-3895,C-1591,BROKERAGE,USD,1061.76,CLOSED,2022-08-14 01:10:10,B-62
A-3896,C-1122,CHECKING,USD,1123.57,OPEN,2024-11-12T07:03:47,B-116
A-3897,C-2822,SAVINGS,USD,530.89,OPEN,02/23/2025 05:38,B-188
A-3898,C-1861,BROKERAGE,USD,2015.98,OPEN,01/27/2019,B-20
A-3899,C-1748,CHECKING,USD,1632.5,OPEN,2023-06-02,B-6
A-3900,C-2783,SAVINGS,USD,2120.16,FROZEN,10/21/2021 14:32,B-28
A-3901,C-1339,CREDIT,USD,2090.85,OPEN,02/21/2020 13:49,B-98
A-3902,C-1403,SAVINGS,USD,3230.72,OPEN,2021-10-29 14:32:14,B-136
A-3903,C-2276,SAVINGS,USD,789.56,OPEN,2025-01-14,B-7
A-3904,C-2377,CHECKING,USD,1645.52,OPEN,2022-11-22,B-69
A-3905,C-1099,SAVINGS,USD,2996.8,OPEN,2018-03-28 05:55:29,B-153
A-3906,C-1667,SAVINGS,USD,1494.06,OPEN,2024-02-14,B-107
A-3907,C-1346,CHECKING,USD,1696.69,OPEN,2019-02-05T14:13:18,B-96
A-3908,C-1250,SAVINGS,USD,1088.75,OPEN,2025-01-23T20:41:03,B-17
A-3909,C-2473,CHECKING,USD,1558.83,FROZEN,2024-09-06 00:19:18,B-169
A-3910,C-2163,SAVINGS,USD,729.08,OPEN,2023-10-21 22:33:17,B-71
A-3911,C-2734,SAVINGS,USD,1531.08,OPEN,04/28/2024,B-59
A-3912,C-2222,CHECKING,USD,413.44,OPEN,2019-06-08 09:50:32,B-7
A-3913,C-2063,CHECKING,USD,1432.66,OPEN,05/08/2022,B-73
A-3914,C-2921,CHECKING,USD,1520.1,OPEN,09/10/2024 11:40,B-32
A-3915,C-1247,CHECKING,USD,1546.45,OPEN,2020-04-29 13:06:51,B-150
A-3916,C-2927,CHECKING,USD,1200.29,OPEN,11/22/2023,B-142
A-3917,C-2387,BROKERAGE,USD,790.07,FROZEN,2022-04-07 00:06:26,B-100
A-3918,C-2141,CHECKING,USD,4350.03,OPEN,2018-05-21T18:45:36,B-107
A-3919,C-2519,CHECKING,USD,480.35,FROZEN,2021-08-24T08:32:34,B-7
A-3920,C-2924,CHECKING,USD,2358.49,OPEN,2024-08-02T11:13:01,B-124
A-3921,C-2627,CHECKING,USD,2233.35,OPEN,10/18/2023,B-18
A-3922,C-1308,SAVINGS,USD,1011.47,OPEN,2020-11-05,B-18
A-3923,C-2893,SAVINGS,USD,2450.64,OPEN,2022-03-04,B-174
A-3924,C-1509,SAVINGS,USD,1891.17,CLOSED,2025-07-25T09:51:33,B-44
A-3925,C-2361,CHECKING,USD,2279.76,OPEN,2022-08-10 22:24:54,B-105
A-3926,C-1882,CREDIT,USD,1541.12,OPEN,09/15/2020 06:48,B-57
A-3927,C-1256,CHECKING,USD,5369.46,OPEN,03/23/2018,B-114
A-3928,C-2544,BROKERAGE,USD,1117.49,OPEN,2018-12-09 15:36:32,B-56
A-3929,C-2725,SAVINGS,USD,2318.14,OPEN,2021-08-22T22:15:26,B-101
A-3930,C-2079,CREDIT,USD,3814.1,OPEN,12/25/2020 07:52,B-105
A-3931,C-1489,CHECKING,USD,696.32,CLOSED,2019-10-09 16:10:16,B-44
A-3932,C-2159,SAVINGS,USD,1761.58,OPEN,2021-05-19T04:15:07,B-148
A-3933,C-1467,CREDIT,USD,8277.1,OPEN,2020-08-07 08:24:26,B-128
A-3934,C-1103,CREDIT,USD,1491.57,OPEN,04/30/2019,B-61
A-3935,C-1124,CHECKING,USD,7445.08,OPEN,2019-10-05,B-97
A-3936,C-1976,CREDIT,USD,840.72,OPEN,2021-10-07,B-32
A-3937,C-1037,CHECKING,USD,1204.25,OPEN,2020-10-08 00:21:06,B-86
A-3938,C-2054,SAVINGS,USD,4770.17,OPEN,2024-01-09 04:48:39,B-49
A-3939,C-1584,CHECKING,USD,679.46,CLOSED,2020-10-10,B-10
A-3940,C-1924,BROKERAGE,USD,2549.56,OPEN,2019-11-25T15:21:09,B-14
A-3941,C-2858,CREDIT,USD,2077.56,OPEN,2025-03-09,B-147
A-3942,C-2797,CHECKING,USD,3302.7,OPEN,2021-05-19T04:34:52,B-22
A-3943,C-2296,CREDIT,USD,2332.2,OPEN,01/27/2024 20:19,B-14
A-3944,C-2669,CHECKING,USD,1281.03,OPEN,2020-06-18,B-190
A-3945,C-1210,SAVINGS,USD,1873.04,OPEN,2024-09-14 18:03:12,B-173
A-3946,C-2320,SAVINGS,USD,566.55,OPEN,2020-08-24 07:17:38,B-85
A-3947,C-2042,CHECKING,USD,2904.15,CLOSED,10/19/2021 18:08,B-89
A-3948,C-2235,SAVINGS,USD,4294.3,OPEN,2020-11-24 02:13:14,B-189
A-3949,C-1737,CREDIT,USD,2014.35,OPEN,02/16/2018,B-32
A-3950,C-1951,SAVINGS,USD,6825.0,OPEN,2024-12-30 02:41:25,B-192
A-3951,C-2275,CHECKING,USD,330.7,OPEN,2023-09-24T12:56:33,B-154
A-3952,C-2348,SAVINGS,USD,3038.91,OPEN,01/16/2023,B-51
A-3953,C-2878,CHECKING,USD,1717.1,OPEN,04/17/2018 10:32,B-189
A-3954,C-2848,CREDIT,USD,7501.03,OPEN,2021-09-02T14:23:26,B-184
A-3955,C-1836,CHECKING,USD,,OPEN,01/22/2018,B-181
A-3956,C-1736,SAVINGS,USD,2083.04,OPEN,11/16/2020 02:19,B-172
A-3957,C-1996,BROKERAGE,USD,975.69,OPEN,2020-02-13,B-121
A-3958,C-2107,BROKERAGE,USD,2787.47,OPEN,09/06/2019,B-8
A-3959,C-1655,CHECKING,USD,795.94,OPEN,08/27/2020 05:44,B-50
A-3960,C-2777,CHECKING,USD,9325.59,OPEN,06/21/2019,B-72
A-3961,C-1205,SAVINGS,USD,4075.67,OPEN,07/07/2018 15:25,B-110
A-3962,C-1219,CHECKING,USD,2302.44,OPEN,2018-02-28 12:25:49,B-186
A-3963,C-1743,CREDIT,USD,121.44,OPEN,01/02/2025 15:37,B-115
A-3964,C-1174,CREDIT,USD,2651.89,OPEN,09/29/2018 02:43,B-11
A-3965,C-2186,SAVINGS,USD,1115.75,OPEN,2024-12-11 20:24:09,B-135
A-3966,C-2911,CHECKING,USD,927.19,OPEN,2018-10-01 16:44:21,B-106
A-3967,C-2252,SAVINGS,USD,2807.33,FROZEN,2020-10-11,B-111
A-3968,C-2512,CHECKING,USD,1462.73,OPEN,2020-09-06 08:19:50,B-50
A-3969,C-1128,CREDIT,USD,907.67,OPEN,2020-03-28T21:07:36,B-1
A-3970,C-2323,CHECKING,USD,1596.54,OPEN,04/11/2020 00:10,B-128
A-3971,C-2529,CHECKING,USD,1456.92,OPEN,2022-06-17 10:04:05,B-172
A-3972,C-1443,CHECKING,USD,1589.85,OPEN,2022-10-15T14:09:01,B-33
A-3973,C-2483,SAVINGS,USD,1273.2,OPEN,11/02/2022 04:06,B-29
A-3974,C-2537,CHECKING,USD,410.82,OPEN,2021-10-07,B-37
A-3975,C-1124,BROKERAGE,USD,967.65,OPEN,11/12/2019,B-45
A-3976,C-2944,CHECKING,USD,1401.92,OPEN,2023-07-09T15:39:52,B-66
A-3977,C-2921,CREDIT,USD,1372.16,FROZEN,02/08/2020,B-78
A-3978,C-2552,CREDIT,USD,7436.67,OPEN,2019-01-27 10:48:38,B-25
A-3979,C-1929,SAVINGS,USD,2139.11,FROZEN,2018-03-31,B-115
A-3980,C-1023,SAVINGS,USD,3400.56,OPEN,09/14/2024 01:21,B-5
A-3981,C-2693,CHECKING,USD,2366.57,OPEN,2024-07-30,B-146
A-3982,C-2010,SAVINGS,USD,1528.33,FROZEN,05/05/2024,B-123
A-3983,C-1608,CHECKING,USD,1544.77,OPEN,2022-06-08,B-24
A-3984,C-2595,CREDIT,USD,1306.69,OPEN,07/18/2022,B-6
A-3985,C-1844,CHECKING,USD,1606.58,OPEN,2020-10-09T11:12:16,B-43
A-3986,C-2411,CHECKING,USD,2522.78,OPEN,2018-01-31,B-60
A-3987,C-1524,CHECKING,USD,918.92,OPEN,06/18/2019,B-196
A-3988,C-1166,SAVINGS,USD,1600.45,FROZEN,05/09/2019 09:31,B-97
A-3989,C-2126,CREDIT,USD,1765.49,OPEN,05/04/2019,B-110
A-3990,C-1766,CHECKING,USD,1416.46,OPEN,2022-01-13 15:32:13,B-12
A-3991,C-2951,CHECKING,USD,2475.4,OPEN,2018-03-17 03:47:15,B-197
A-3992,C-1014,CREDIT,USD,1017.57,FROZEN,2025-01-19T22:43:59,B-189
A-3993,C-2212,SAVINGS,USD,1515.21,OPEN,09/29/2022,B-84
A-3994,C-2560,CHECKING,USD,1096.5,OPEN,06/19/2025 16:42,B-166
A-3995,C-2156,SAVINGS,USD,2012.95,OPEN,05/12/2023,B-168
A-3996,C-1442,BROKERAGE,USD,,OPEN,07/05/2021,B-124
A-3997,C-2786,CHECKING,USD,1152.39,OPEN,2018-09-01T07:19:46,B-183
A-3998,C-1373,CHECKING,USD,4373.73,OPEN,2023-06-24,B-153
A-3999,C-2604,SAVINGS,USD,1346.99,OPEN,01/25/2018,B-188
A-4000,C-2657,CHECKING,USD,1914.4,OPEN,03/07/2020 17:42,B-154
A-4001,C-1505,CREDIT,USD,1829.01,OPEN,2025-03-09 07:20:14,B-119
A-4002,C-1523,CHECKING,USD,3578.3,CLOSED,2019-11-11,B-81
A-4003,C-2694,SAVINGS,USD,2196.64,OPEN,2023-06-28T08:09:51,B-7
A-4004,C-2702,CHECKING,USD,1641.92,OPEN,05/26/2022 17:35,B-11
A-4005,C-1459,CHECKING,USD,4471.78,CLOSED,2019-10-05 03:01:15,B-181
A-4006,C-1010,CREDIT,USD,3041.89,OPEN,2024-02-21T10:27:12,B-93
A-4007,C-2645,CHECKING,USD,4202.11,OPEN,03/19/2020 14:20,B-18
A-4008,C-1369,SAVINGS,USD,2331.6,OPEN,05/12/2019 04:27,B-113
A-4009,C-2703,SAVINGS,USD,3777.78,OPEN,2020-01-08,B-119
A-4010,C-2242,SAVINGS,USD,1488.39,FROZEN,2020-04-26 17:40:17,B-80
A-4011,C-1265,CHECKING,USD,2072.55,OPEN,12/08/2019,B-184
A-4012,C-2495,SAVINGS,USD,1147.7,OPEN,2021-01-03 01:25:36,B-184
A-4013,C-1656,SAVINGS,USD,6903.6,OPEN,2021-09-15 12:50:25,B-174
A-4014,C-1977,CHECKING,USD,1648.68,OPEN,07/04/2022 17:08,B-136
A-4015,C-1836,CHECKING,USD,1674.5,CLOSED,12/03/2022 06:32,B-170
