account_id,customer_id,type,currency,balance,status,opened_at,branch_id
A-2599,C-1379,CURRENT,GBP,65478.02,ACTIVE,12/13/2022 04:18,B-17
A-2600,C-1181,CREDIT,JPY,78830.23,CLOSED,09/23/2022 18:28,B-15
A-2601,C-1190,CREDIT,JPY,85136.27,CLOSED,02/25/2025 19:40,B-17
A-2602,C-1027,SAVINGS,JPY,88953.66,SUSPENDED,08/25/2022 18:54,B-41
A-2603,C-1061,LOAN,INR,29905.74,ACTIVE,04/30/2025 02:48,B-44
A-2604,C-1445,CURRENT,EUR,34332.72,SUSPENDED,08/31/2020 18:45,B-10
A-2605,C-1457,CURRENT,GBP,86253.15,ACTIVE,09/03/2023 15:42,B-30
A-2606,C-1398,LOAN,GBP,63140.17,ACTIVE,05/10/2025 10:09,B-6
A-2607,C-1160,SAVINGS,USD,45260.12,ACTIVE,01/10/2022 15:50,B-41
A-2608,C-1389,CURRENT,INR,76471.93,CLOSED,03/16/2024 07:21,B-50
A-2609,C-1402,SAVINGS,EUR,61486.53,SUSPENDED,02/07/2022 20:41,B-49
A-2610,C-1219,LOAN,JPY,38393.31,ACTIVE,06/14/2025 20:32,B-26
A-2611,C-1273,CREDIT,USD,89211.44,SUSPENDED,03/07/2021 20:42,B-13
A-2612,C-1097,SAVINGS,EUR,22703.94,CLOSED,02/27/2021 03:26,B-2
A-2613,C-1159,SAVINGS,JPY,50383.31,CLOSED,06/27/2024 08:51,B-9
A-2614,C-1085,SAVINGS,GBP,94851.49,CLOSED,01/14/2024 17:18,B-5
A-2615,C-1372,CREDIT,JPY,88808.61,ACTIVE,03/11/2025 20:49,B-34
A-2616,C-1175,CREDIT,EUR,16571.86,CLOSED,04/29/2024 15:05,B-32
A-2617,C-1009,CURRENT,EUR,21197.9,ACTIVE,01/17/2022 10:02,B-15
A-2618,C-1301,CURRENT,USD,36722.49,SUSPENDED,07/16/2024 21:37,B-33
A-2619,C-1405,LOAN,GBP,77147.84,SUSPENDED,05/11/2024 21:47,B-3
A-2620,C-1024,SAVINGS,USD,65391.41,ACTIVE,09/23/2022 03:06,B-39
A-2621,C-1024,SAVINGS,JPY,44487.0,ACTIVE,08/01/2022 12:55,B-45
A-2622,C-1280,LOAN,EUR,20628.94,SUSPENDED,02/27/2022 17:28,B-17
A-2623,C-1322,CREDIT,JPY,66200.29,SUSPENDED,05/18/2025 16:27,B-1
A-2624,C-1266,CURRENT,JPY,83082.21,ACTIVE,05/30/2022 09:03,B-18
A-2625,C-1261,SAVINGS,GBP,11489.85,ACTIVE,12/01/2024 06:23,B-47
A-2626,C-1254,CURRENT,GBP,83166.73,ACTIVE,12/06/2023 03:07,B-13
A-2627,C-1183,LOAN,GBP,16121.32,SUSPENDED,05/21/2022 04:09,B-46
A-2628,C-1254,LOAN,GBP,23527.08,ACTIVE,06/23/2022 05:48,B-14
A-2629,C-1343,SAVINGS,INR,66935.29,ACTIVE,10/06/2024 11:58,B-6
A-2630,C-1486,SAVINGS,USD,90487.46,SUSPENDED,02/12/2024 22:20,B-6
A-2631,C-1118,CREDIT,GBP,46481.31,ACTIVE,05/11/2021 15:41,B-30
A-2632,C-1416,SAVINGS,GBP,36085.44,SUSPENDED,12/13/2024 20:51,B-12
A-2633,C-1160,SAVINGS,USD,85139.47,ACTIVE,07/06/2023 10:49,B-28
A-2634,C-1004,CURRENT,GBP,35816.99,CLOSED,08/15/2021 04:02,B-9
A-2635,C-1489,CREDIT,USD,37324.95,CLOSED,04/06/2025 19:23,B-40
A-2636,C-1093,LOAN,JPY,96234.76,CLOSED,01/28/2024 08:07,B-8
A-2637,C-1427,LOAN,JPY,64919.76,ACTIVE,02/26/2022 20:48,B-25
A-2638,C-1057,SAVINGS,EUR,10460.94,SUSPENDED,01/13/2024 07:08,B-9
A-2639,C-1247,LOAN,EUR,61171.18,CLOSED,07/09/2024 02:15,B-37
A-2640,C-1313,CURRENT,JPY,92047.76,ACTIVE,07/17/2021 07:20,B-2
A-2641,C-1454,LOAN,USD,6427.27,SUSPENDED,10/04/2022 19:57,B-27
A-2642,C-1160,CURRENT,GBP,51958.06,SUSPENDED,05/05/2024 09:37,B-1
A-2643,C-1358,SAVINGS,JPY,66205.15,ACTIVE,05/07/2025 07:32,B-40
A-2644,C-1246,LOAN,EUR,83919.4,SUSPENDED,03/30/2023 12:32,B-23
A-2645,C-1456,SAVINGS,USD,64375.53,ACTIVE,07/29/2021 10:32,B-40
A-2646,C-1258,LOAN,EUR,7579.04,CLOSED,08/28/2020 09:26,B-31
A-2647,C-1164,CREDIT,GBP,5130.04,ACTIVE,04/13/2021 22:50,B-16
A-2648,C-1281,LOAN,JPY,81728.62,ACTIVE,04/07/2022 18:08,B-42
A-2649,C-1235,LOAN,USD,85673.26,CLOSED,12/20/2021 13:48,B-29
A-2650,C-1161,LOAN,USD,10354.07,CLOSED,12/14/2024 10:31,B-8
A-2651,C-1018,SAVINGS,USD,79199.15,SUSPENDED,12/26/2021 03:56,B-36
A-2652,C-1326,CURRENT,JPY,95040.48,CLOSED,05/12/2022 17:13,B-20
A-2653,C-1422,CURRENT,JPY,33264.07,SUSPENDED,07/27/2022 18:52,B-4
A-2654,C-1307,CREDIT,JPY,11490.93,SUSPENDED,12/12/2021 04:38,B-31
A-2655,C-1113,CREDIT,GBP,83005.4,CLOSED,06/29/2021 21:22,B-1
A-2656,C-1280,CREDIT,USD,4673.23,ACTIVE,04/01/2025 07:39,B-34
A-2657,C-1252,LOAN,USD,25503.5,ACTIVE,12/21/2024 11:04,B-9
A-2658,C-1096,LOAN,EUR,45758.9,ACTIVE,07/22/2022 04:25,B-8
A-2659,C-1366,SAVINGS,JPY,4745.39,SUSPENDED,08/16/2023 04:00,B-22
A-2660,C-1428,SAVINGS,JPY,45793.05,SUSPENDED,03/29/2022 07:40,B-44
A-2661,C-1489,CURRENT,JPY,533.33,SUSPENDED,07/28/2024 09:22,B-33
A-2662,C-1024,LOAN,INR,48344.9,SUSPENDED,03/10/2021 12:17,B-36
A-2663,C-1399,CURRENT,EUR,10445.04,SUSPENDED,02/22/2025 09:15,B-12
A-2664,C-1307,CREDIT,INR,88150.92,CLOSED,09/15/2024 10:18,B-39
A-2665,C-1311,CURRENT,GBP,39847.21,CLOSED,06/02/2023 17:22,B-45
A-2666,C-1496,LOAN,EUR,13904.18,SUSPENDED,10/26/2020 07:31,B-19
A-2667,C-1358,CREDIT,INR,86084.68,SUSPENDED,02/08/2024 10:19,B-48
A-2668,C-1377,CURRENT,EUR,21050.3,SUSPENDED,10/02/2024 05:32,B-36
A-2669,C-1148,CREDIT,EUR,98135.42,SUSPENDED,11/04/2024 13:37,B-44
A-2670,C-1499,CREDIT,USD,76101.42,SUSPENDED,12/06/2023 23:51,B-12
A-2671,C-1245,LOAN,INR,28664.21,CLOSED,06/16/2021 21:52,B-38
A-2672,C-1413,SAVINGS,USD,38148.94,ACTIVE,01/07/2021 20:01,B-1
A-2673,C-1343,CURRENT,GBP,75043.48,ACTIVE,03/30/2024 11:32,B-4
A-2674,C-1146,CREDIT,EUR,83954.24,SUSPENDED,10/20/2023 02:54,B-44
A-2675,C-1401,CURRENT,INR,3327.41,CLOSED,08/08/2025 01:24,B-19
A-2676,C-1052,CURRENT,INR,38949.78,SUSPENDED,01/26/2022 20:16,B-40
A-2677,C-1401,CREDIT,USD,92655.83,CLOSED,09/14/2020 08:04,B-45
A-2678,C-1213,CREDIT,INR,5474.84,SUSPENDED,03/25/2025 01:19,B-44
A-2679,C-1128,LOAN,EUR,91157.49,SUSPENDED,02/04/2025 15:37,B-13
A-2680,C-1363,CREDIT,INR,54706.85,SUSPENDED,07/03/2021 22:26,B-42
A-2681,C-1100,CURRENT,GBP,44936.61,SUSPENDED,12/01/2022 12:33,B-50
A-2682,C-1038,CURRENT,INR,12023.45,ACTIVE,10/03/2022 08:55,B-12
A-2683,C-1219,CREDIT,EUR,16176.79,CLOSED,04/16/2021 01:09,B-18
A-2684,C-1002,LOAN,EUR,4090.06,CLOSED,09/25/2021 18:32,B-22
A-2685,C-1305,CREDIT,JPY,79011.83,SUSPENDED,08/16/2024 00:55,B-4
A-2686,C-1183,CREDIT,INR,22074.21,ACTIVE,06/07/2024 03:38,B-5
A-2687,C-1266,CURRENT,JPY,54353.71,CLOSED,02/19/2024 21:32,B-5
A-2688,C-1047,CURRENT,EUR,66367.11,CLOSED,08/23/2021 15:55,B-23
A-2689,C-1184,CURRENT,INR,53096.84,SUSPENDED,07/27/2024 00:23,B-19
A-2690,C-1421,SAVINGS,USD,66926.95,CLOSED,12/06/2024 03:10,B-49
A-2691,C-1123,CURRENT,USD,68286.88,CLOSED,08/04/2021 16:20,B-42
A-2692,C-1195,LOAN,GBP,54069.71,CLOSED,08/25/2023 12:52,B-8
A-2693,C-1012,CREDIT,INR,80301.39,CLOSED,03/19/2024 15:06,B-34
A-2694,C-1249,CREDIT,EUR,32099.24,ACTIVE,07/31/2025 11:02,B-3
A-2695,C-1485,CURRENT,INR,53367.26,SUSPENDED,03/09/2025 13:35,B-7
A-2696,C-1033,CURRENT,JPY,83582.94,ACTIVE,10/02/2022 02:10,B-14
A-2697,C-1275,LOAN,USD,74714.39,ACTIVE,04/02/2025 17:28,B-45
A-2698,C-1012,CREDIT,USD,8843.34,ACTIVE,03/12/2023 12:29,B-30
A-2699,C-1091,SAVINGS,INR,82179.77,CLOSED,08/18/2023 01:56,B-17
